#mockID apara_BAO aperp_BAO apara_RSD aperp_RSD fs8
2025 1.037730 1.002650 1.008072 1.004813 0.465733
2026 1.006370 1.020580 0.983788 0.981901 0.464670
2027 1.034520 1.002950 0.869280 1.019046 0.632273
2028 0.945656 1.006830 0.868444 1.005804 0.595669
2029 0.992484 1.022700 0.937350 1.013187 0.565439
2030 0.998751 0.999327 0.973763 0.983992 0.496298
2031 1.035600 1.012450 0.977395 1.003952 0.448222
2032 1.006590 1.024220 0.999998 1.004908 0.480764
2033 0.981606 0.990899 0.976115 0.975455 0.435864
2034 0.991295 1.018280 0.861572 1.052737 0.654961
2035 0.974873 1.021770 0.875618 1.049856 0.609440
2036 1.027850 0.979323 0.933201 0.992265 0.546978
2037 1.023990 1.004850 1.072905 0.993893 0.441475
2038 0.977118 1.009930 0.968389 0.998968 0.502136
2039 0.975361 1.025290 0.966427 1.018373 0.525221
2040 0.955348 1.012750 0.960719 1.004510 0.453972
2041 0.966777 1.023320 1.003947 0.962372 0.463689
2042 0.977801 1.000900 0.959760 0.980309 0.517116
2043 1.022390 0.996373 1.000924 0.971677 0.406424
2044 0.993107 1.025980 1.001632 0.974641 0.495567
2045 1.020280 0.990175 0.988396 1.026151 0.510555
2046 1.012330 1.028020 1.014078 0.991271 0.527050
2047 0.989593 1.024850 0.929240 1.028649 0.565976
2048 0.999226 1.003610 1.004286 0.971999 0.456628
